From Date,To Date,PM2.5,PM10,NO2,SO2,Ozone,CO
21-10-2025 00:00,22-10-2025 00:00,50.37,112.36,13.31,13.87,5.68,0.93
22-10-2025 00:00,23-10-2025 00:00,19.41,62.98,11.59,10.39,7.26,0.59
23-10-2025 00:00,24-10-2025 00:00,19.97,73.79,12.69,12.46,7.56,0.83
24-10-2025 00:00,25-10-2025 00:00,18.63,73.48,12.76,12.46,5.49,0.83
25-10-2025 00:00,26-10-2025 00:00,20.7,87.39,13.47,12.9,6.09,0.88
26-10-2025 00:00,27-10-2025 00:00,17.78,79.89,12.28,11.59,6.87,0.73
27-10-2025 00:00,28-10-2025 00:00,25.92,70.56,12.11,11.55,5.76,0.72
28-10-2025 00:00,29-10-2025 00:00,20.71,63.86,11.51,11.95,4.8,0.77
29-10-2025 00:00,30-10-2025 00:00,22.27,89.54,11.82,11.75,8.12,0.74
30-10-2025 00:00,31-10-2025 00:00,22.12,84.62,12.13,11.52,8.87,0.72
31-10-2025 00:00,01-11-2025 00:00,23.83,101.46,11.96,12.16,8.63,0.79
