station,date,to_date,pm25,pm10,no2,so2,co,ozone
BHOPAL,2025-01-03,02-03-2025 00:00,31.31,116.85,37.8,22.96,1.51,97.55
BHOPAL,2025-01-04,02-04-2025 00:00,30.25,132.45,41.32,20.17,1.06,112.16
BHOPAL,2025-01-05,02-05-2025 00:00,23.77,135.41,40.96,14.33,0.75,107.28
BHOPAL,2025-01-06,02-06-2025 00:00,17.33,92.58,19.01,11.23,0.59,76.44
BHOPAL,2025-01-07,02-07-2025 00:00,11.0,43.92,29.63,14.05,0.74,38.85
BHOPAL,2025-01-08,02-08-2025 00:00,19.15,85.21,25.48,15.27,0.79,25.8
BHOPAL,2025-01-09,02-09-2025 00:00,17.05,32.81,13.96,14.61,0.67,20.73
BHOPAL,2025-01-10,02-10-2025 00:00,21.62,56.38,20.12,7.7,0.76,40.84
BHOPAL,2025-01-11,02-11-2025 00:00,37.01,78.51,23.36,6.63,1.14,32.54
BHOPAL,2025-01-12,02-12-2025 00:00,99.48,209.13,53.06,7.55,1.33,77.14
BHOPAL,2025-02-01,03-01-2025 00:00,70.73,139.88,48.82,17.78,2.16,24.87
BHOPAL,2025-02-02,03-02-2025 00:00,34.51,113.79,50.92,22.05,0.93,73.92
BHOPAL,2025-02-03,03-03-2025 00:00,27.34,138.07,41.08,15.73,1.26,70.78
BHOPAL,2025-02-04,03-04-2025 00:00,52.39,154.94,38.61,23.26,1.22,113.44
BHOPAL,2025-02-05,03-05-2025 00:00,25.29,147.12,43.59,12.99,0.68,95.49
BHOPAL,2025-02-06,03-06-2025 00:00,16.44,85.97,21.2,11.63,0.61,75.85
BHOPAL,2025-02-07,03-07-2025 00:00,12.04,36.73,30.61,18.34,0.95,43.59
BHOPAL,2025-02-08,03-08-2025 00:00,23.3,84.93,26.6,16.5,0.85,29.03
BHOPAL,2025-02-09,03-09-2025 00:00,19.79,42.44,13.01,16.4,0.61,24.5
BHOPAL,2025-02-10,03-10-2025 00:00,30.17,75.82,25.72,7.72,1.14,32.74
BHOPAL,2025-02-11,03-11-2025 00:00,51.04,100.19,28.36,5.64,1.14,40.55
BHOPAL,2025-02-12,03-12-2025 00:00,94.01,183.15,48.66,6.88,1.08,101.04
BHOPAL,2025-03-01,04-01-2025 00:00,66.01,135.86,56.04,22.07,2.0,36.07
BHOPAL,2025-03-02,04-02-2025 00:00,36.06,116.59,43.88,21.53,0.9,79.85
BHOPAL,2025-03-03,04-03-2025 00:00,34.26,133.53,31.0,17.06,0.66,88.97
BHOPAL,2025-03-04,04-04-2025 00:00,38.99,144.05,32.4,17.4,0.91,121.63
BHOPAL,2025-03-05,04-05-2025 00:00,33.97,139.06,55.63,17.08,0.96,87.25
BHOPAL,2025-03-06,04-06-2025 00:00,15.12,77.91,21.15,13.48,0.71,62.51
BHOPAL,2025-03-07,04-07-2025 00:00,13.57,43.7,29.89,16.63,0.87,45.98
BHOPAL,2025-03-08,04-08-2025 00:00,20.9,85.62,28.32,21.74,1.14,29.67
BHOPAL,2025-03-09,04-09-2025 00:00,16.78,30.21,17.41,13.17,0.74,28.26
BHOPAL,2025-03-10,04-10-2025 00:00,28.48,67.01,24.87,7.63,1.05,34.96
BHOPAL,2025-03-11,04-11-2025 00:00,61.59,139.38,33.29,6.48,1.47,78.0
BHOPAL,2025-03-12,04-12-2025 00:00,88.92,180.5,48.41,7.42,1.38,88.64
BHOPAL,2025-04-01,05-01-2025 00:00,38.4,94.24,43.48,17.53,1.45,46.58
BHOPAL,2025-04-02,05-02-2025 00:00,48.25,128.98,38.02,21.34,0.98,68.98
BHOPAL,2025-04-03,05-03-2025 00:00,21.69,149.3,25.78,19.19,0.65,91.01
BHOPAL,2025-04-04,05-04-2025 00:00,45.46,120.89,42.66,19.15,1.01,106.59
BHOPAL,2025-04-05,05-05-2025 00:00,16.77,77.68,33.89,11.48,0.6,100.92
BHOPAL,2025-04-06,05-06-2025 00:00,17.73,82.97,29.5,11.79,0.62,60.48
BHOPAL,2025-04-07,05-07-2025 00:00,11.78,41.89,28.24,13.84,0.73,31.5
BHOPAL,2025-04-08,05-08-2025 00:00,19.9,79.17,27.16,19.83,1.03,28.18
BHOPAL,2025-04-09,05-09-2025 00:00,12.86,24.22,12.72,13.44,0.46,29.94
BHOPAL,2025-04-10,05-10-2025 00:00,26.13,52.99,20.21,9.63,0.78,44.01
BHOPAL,2025-04-11,05-11-2025 00:00,36.35,85.57,24.47,6.6,0.93,61.13
BHOPAL,2025-04-12,05-12-2025 00:00,79.58,160.75,38.29,8.72,1.1,110.47
BHOPAL,2025-05-01,06-01-2025 00:00,58.68,139.14,41.94,25.36,1.63,47.09
BHOPAL,2025-05-02,06-02-2025 00:00,57.77,136.62,34.67,16.39,0.65,84.53
BHOPAL,2025-05-03,06-03-2025 00:00,12.79,114.16,26.69,19.1,0.46,92.04
BHOPAL,2025-05-04,06-04-2025 00:00,24.73,113.18,46.28,14.41,0.76,100.71
BHOPAL,2025-05-05,06-05-2025 00:00,14.03,72.99,33.48,12.48,0.66,88.45
BHOPAL,2025-05-06,06-06-2025 00:00,24.17,101.04,30.68,12.65,0.66,90.7
BHOPAL,2025-05-07,06-07-2025 00:00,9.11,30.01,31.93,13.93,0.73,28.53
BHOPAL,2025-05-08,06-08-2025 00:00,22.61,87.12,29.31,23.12,1.06,31.57
BHOPAL,2025-05-09,06-09-2025 00:00,11.77,19.28,10.73,11.15,0.54,25.71
BHOPAL,2025-05-10,06-10-2025 00:00,20.44,42.16,17.11,13.24,0.76,48.25
BHOPAL,2025-05-11,06-11-2025 00:00,32.8,103.61,23.68,5.2,1.02,71.05
BHOPAL,2025-05-12,06-12-2025 00:00,86.08,174.24,44.98,9.04,1.05,111.44
BHOPAL,2025-06-01,07-01-2025 00:00,58.55,113.74,34.39,23.29,1.47,54.08
BHOPAL,2025-06-02,07-02-2025 00:00,34.15,108.21,36.41,19.41,0.54,87.51
BHOPAL,2025-06-03,07-03-2025 00:00,15.23,88.82,32.62,17.66,1.09,79.68
BHOPAL,2025-06-04,07-04-2025 00:00,26.26,127.93,43.41,16.71,0.88,87.79
BHOPAL,2025-06-05,07-05-2025 00:00,10.68,57.95,28.14,16.2,0.85,73.97
BHOPAL,2025-06-06,07-06-2025 00:00,24.1,97.56,23.79,13.3,0.7,115.64
BHOPAL,2025-06-07,07-07-2025 00:00,9.76,25.05,26.98,13.89,0.73,40.91
BHOPAL,2025-06-08,07-08-2025 00:00,22.38,80.17,29.99,21.39,0.65,33.66
BHOPAL,2025-06-09,07-09-2025 00:00,14.45,23.97,10.81,14.23,0.66,26.05
BHOPAL,2025-06-10,07-10-2025 00:00,18.65,45.14,17.89,11.2,0.62,38.22
BHOPAL,2025-06-11,07-11-2025 00:00,38.74,134.18,28.91,4.39,0.91,99.78
BHOPAL,2025-06-12,07-12-2025 00:00,75.9,168.73,46.63,10.06,1.2,118.13
BHOPAL,2025-07-01,08-01-2025 00:00,62.97,110.48,27.65,12.21,1.52,53.6
BHOPAL,2025-07-02,08-02-2025 00:00,32.95,115.69,41.92,16.57,0.99,72.26
BHOPAL,2025-07-03,08-03-2025 00:00,24.57,108.86,51.94,24.61,1.42,68.54
BHOPAL,2025-07-04,08-04-2025 00:00,29.61,132.6,47.9,17.81,0.93,82.89
BHOPAL,2025-07-05,08-05-2025 00:00,12.59,56.54,28.14,9.69,0.51,95.59
BHOPAL,2025-07-06,08-06-2025 00:00,57.67,146.81,23.71,11.78,0.62,91.04
BHOPAL,2025-07-07,08-07-2025 00:00,11.48,35.07,27.56,13.45,0.71,62.17
BHOPAL,2025-07-08,08-08-2025 00:00,23.78,78.91,30.04,20.72,0.63,46.19
BHOPAL,2025-07-09,08-09-2025 00:00,11.8,25.91,10.27,12.99,0.39,29.6
BHOPAL,2025-07-10,08-10-2025 00:00,22.27,54.89,17.71,8.7,0.65,45.6
BHOPAL,2025-07-11,08-11-2025 00:00,59.31,144.08,34.49,6.12,1.13,112.55
BHOPAL,2025-07-12,08-12-2025 00:00,103.22,227.77,63.29,14.17,1.75,82.89
BHOPAL,2025-08-01,09-01-2025 00:00,57.32,112.19,32.22,20.63,1.48,60.7
BHOPAL,2025-08-02,09-02-2025 00:00,26.41,106.81,46.23,14.86,1.05,62.33
BHOPAL,2025-08-03,09-03-2025 00:00,12.81,87.16,37.47,15.98,1.09,84.86
BHOPAL,2025-08-04,09-04-2025 00:00,42.48,160.28,59.07,20.35,1.07,103.4
BHOPAL,2025-08-05,09-05-2025 00:00,12.62,53.76,18.8,11.68,0.61,83.53
BHOPAL,2025-08-06,09-06-2025 00:00,23.78,104.45,28.04,12.21,0.61,78.8
BHOPAL,2025-08-07,09-07-2025 00:00,20.05,63.83,26.95,11.49,0.6,49.73
BHOPAL,2025-08-08,09-08-2025 00:00,29.32,92.66,31.08,16.17,0.49,48.56
BHOPAL,2025-08-09,09-09-2025 00:00,17.82,49.38,12.15,12.81,0.61,30.39
BHOPAL,2025-08-10,09-10-2025 00:00,45.7,206.05,22.28,9.17,0.91,57.68
BHOPAL,2025-08-11,09-11-2025 00:00,52.75,136.49,36.17,7.83,1.21,102.34
BHOPAL,2025-08-12,09-12-2025 00:00,74.71,194.58,67.67,11.27,1.53,70.1
BHOPAL,2025-09-01,10-01-2025 00:00,47.32,97.58,33.35,22.72,1.38,67.92
BHOPAL,2025-09-02,10-02-2025 00:00,29.99,97.22,39.32,24.34,0.24,86.2
BHOPAL,2025-09-03,10-03-2025 00:00,16.59,113.74,31.99,19.36,1.23,91.07
BHOPAL,2025-09-04,10-04-2025 00:00,40.18,149.66,40.56,21.5,1.13,101.09
BHOPAL,2025-09-05,10-05-2025 00:00,14.37,68.69,19.34,13.27,0.7,84.61
BHOPAL,2025-09-06,10-06-2025 00:00,17.5,127.83,33.52,18.57,0.79,105.52
BHOPAL,2025-09-07,10-07-2025 00:00,17.32,74.4,28.56,13.34,0.69,54.64
BHOPAL,2025-09-08,10-08-2025 00:00,25.87,73.52,25.87,13.62,0.42,49.23
BHOPAL,2025-09-09,10-09-2025 00:00,21.16,57.6,18.73,11.74,0.93,29.36
BHOPAL,2025-09-10,10-10-2025 00:00,45.68,208.73,32.73,8.41,0.72,54.2
BHOPAL,2025-09-11,10-11-2025 00:00,67.9,172.35,48.68,10.03,1.59,85.81
BHOPAL,2025-09-12,10-12-2025 00:00,52.62,154.58,62.15,12.54,1.59,57.92
BHOPAL,2025-10-01,11-01-2025 00:00,41.1,102.42,29.73,23.48,1.32,75.1
BHOPAL,2025-10-02,11-02-2025 00:00,46.8,151.32,49.44,22.17,1.72,71.74
BHOPAL,2025-10-03,11-03-2025 00:00,18.0,84.35,33.3,17.88,1.59,93.93
BHOPAL,2025-10-04,11-04-2025 00:00,34.8,153.31,39.57,16.5,0.87,89.23
BHOPAL,2025-10-05,11-05-2025 00:00,22.12,83.89,19.84,10.72,0.56,89.87
BHOPAL,2025-10-06,11-06-2025 00:00,26.86,162.91,60.24,15.9,0.75,69.05
BHOPAL,2025-10-07,11-07-2025 00:00,21.57,84.85,26.68,14.0,0.73,52.3
BHOPAL,2025-10-08,11-08-2025 00:00,23.81,57.74,25.82,14.51,0.44,36.77
BHOPAL,2025-10-09,11-09-2025 00:00,24.5,71.03,17.67,9.79,0.67,31.15
BHOPAL,2025-10-10,11-10-2025 00:00,45.86,190.62,30.8,8.28,0.83,58.41
BHOPAL,2025-10-11,11-11-2025 00:00,70.95,196.45,53.6,8.15,1.56,71.07
BHOPAL,2025-10-12,11-12-2025 00:00,48.25,140.51,62.15,10.34,1.21,71.4
BHOPAL,2025-11-01,12-01-2025 00:00,67.51,154.03,33.61,26.6,1.69,71.28
BHOPAL,2025-11-02,12-02-2025 00:00,28.28,126.22,47.83,24.42,1.39,69.18
BHOPAL,2025-11-03,12-03-2025 00:00,26.64,114.31,50.57,23.95,1.55,93.41
BHOPAL,2025-11-04,12-04-2025 00:00,34.02,136.43,25.05,17.75,0.93,115.29
BHOPAL,2025-11-05,12-05-2025 00:00,20.09,65.13,19.4,10.77,0.56,97.23
BHOPAL,2025-11-06,12-06-2025 00:00,29.25,135.31,45.63,14.39,0.74,117.17
BHOPAL,2025-11-07,12-07-2025 00:00,19.55,69.46,27.15,16.39,0.86,36.82
BHOPAL,2025-11-08,12-08-2025 00:00,28.44,70.06,27.27,16.03,0.49,36.14
BHOPAL,2025-11-09,12-09-2025 00:00,29.7,84.1,18.2,11.13,0.9,40.64
BHOPAL,2025-11-10,12-10-2025 00:00,41.31,145.2,34.76,8.39,0.95,64.46
BHOPAL,2025-11-11,12-11-2025 00:00,101.9,236.48,62.61,7.62,1.8,62.99
BHOPAL,2025-11-12,12-12-2025 00:00,43.47,123.85,49.22,17.68,0.96,113.9
BHOPAL,2025-12-01,13-01-2025 00:00,98.05,169.39,30.11,16.84,1.66,59.96
BHOPAL,2025-12-02,13-02-2025 00:00,26.03,102.96,31.86,27.78,1.46,99.69
BHOPAL,2025-12-03,13-03-2025 00:00,23.21,102.24,33.76,20.79,0.86,126.05
BHOPAL,2025-12-04,13-04-2025 00:00,32.53,130.92,22.24,15.42,0.81,96.57
BHOPAL,2025-12-05,13-05-2025 00:00,27.28,64.86,23.76,12.47,0.65,91.41
BHOPAL,2025-12-06,13-06-2025 00:00,37.67,102.44,52.42,13.28,0.66,146.47
BHOPAL,2025-12-07,13-07-2025 00:00,18.65,47.14,30.74,17.29,0.91,19.77
BHOPAL,2025-12-08,13-08-2025 00:00,25.53,67.9,28.49,15.0,0.46,37.82
BHOPAL,2025-12-09,13-09-2025 00:00,32.73,88.05,19.88,12.64,0.91,41.18
BHOPAL,2025-12-10,13-10-2025 00:00,39.28,138.89,38.17,7.77,0.88,63.05
BHOPAL,2025-12-11,13-11-2025 00:00,91.18,224.78,60.77,7.76,1.67,77.53
BHOPAL,2025-12-12,13-12-2025 00:00,52.2,155.44,53.21,11.68,1.42,116.88
BHOPAL,2026-01-01,02-01-2026 00:00,81.46,170.88,88.54,19.16,1.56,120.49
BHOPAL,2026-01-02,02-02-2026 00:00,40.09,102.46,29.15,14.67,1.17,57.38
BHOPAL,2026-02-01,03-01-2026 00:00,92.35,172.39,70.0,13.56,0.96,102.44
BHOPAL,2026-02-02,03-02-2026 00:00,49.01,120.8,30.53,12.95,1.18,56.8
BHOPAL,2026-03-01,04-01-2026 00:00,99.32,184.62,67.89,11.07,1.6,72.4
BHOPAL,2026-03-02,04-02-2026 00:00,48.57,110.86,22.47,10.7,1.1,51.05
BHOPAL,2026-04-01,05-01-2026 00:00,87.03,164.3,69.12,10.85,1.56,65.33
BHOPAL,2026-04-02,05-02-2026 00:00,42.31,93.01,18.94,10.5,0.95,53.53
BHOPAL,2026-05-01,06-01-2026 00:00,70.47,142.99,69.45,11.31,1.2,60.38
BHOPAL,2026-05-02,06-02-2026 00:00,43.71,102.18,23.52,11.64,1.19,63.89
BHOPAL,2026-06-01,07-01-2026 00:00,64.54,139.32,70.09,10.46,1.05,85.45
BHOPAL,2026-06-02,07-02-2026 00:00,43.85,111.6,31.75,12.93,1.07,71.97
BHOPAL,2026-07-01,08-01-2026 00:00,60.42,140.66,74.33,11.6,1.18,82.01
BHOPAL,2026-07-02,08-02-2026 00:00,57.89,145.09,35.13,18.55,1.28,73.03
BHOPAL,2026-08-01,09-01-2026 00:00,66.22,142.83,65.39,12.06,1.25,94.44
BHOPAL,2026-08-02,09-02-2026 00:00,44.94,114.77,37.14,15.18,1.04,80.17
BHOPAL,2026-09-01,10-01-2026 00:00,61.66,153.1,71.87,16.7,1.15,97.72
BHOPAL,2026-09-02,10-02-2026 00:00,38.23,107.62,31.74,16.2,0.99,87.34
BHOPAL,2026-10-01,11-01-2026 00:00,69.04,168.22,83.46,24.15,1.16,109.13
BHOPAL,2026-10-02,11-02-2026 00:00,50.9,134.89,36.33,18.76,1.28,90.35
BHOPAL,2026-11-01,12-01-2026 00:00,54.78,133.93,80.53,17.82,1.17,120.97
BHOPAL,2026-11-02,12-02-2026 00:00,58.81,154.88,36.34,20.56,1.22,88.32
BHOPAL,2026-12-01,13-01-2026 00:00,65.51,147.16,71.02,13.16,1.16,104.78
BHOPAL,2026-12-02,13-02-2026 00:00,41.56,113.03,25.62,16.95,1.0,93.92
BHOPAL,,14-01-2025 00:00,82.0,140.28,26.36,15.02,1.63,63.48
BHOPAL,,15-01-2025 00:00,71.64,122.12,25.24,15.85,1.54,66.88
BHOPAL,,16-01-2025 00:00,65.38,124.78,26.36,18.74,1.61,58.08
BHOPAL,,17-01-2025 00:00,84.26,148.28,25.21,17.33,1.5,45.34
BHOPAL,,18-01-2025 00:00,106.65,185.91,26.78,19.14,1.55,41.85
BHOPAL,,19-01-2025 00:00,61.94,123.02,32.2,17.7,1.52,56.81
BHOPAL,,20-01-2025 00:00,50.31,105.45,32.22,16.34,1.63,61.91
BHOPAL,,21-01-2025 00:00,51.44,113.04,33.64,18.09,1.44,60.45
BHOPAL,,22-01-2025 00:00,48.92,111.64,31.83,19.48,1.24,78.83
BHOPAL,,23-01-2025 00:00,64.91,151.09,31.5,18.2,1.53,75.68
BHOPAL,,24-01-2025 00:00,65.28,147.51,33.34,21.38,1.42,75.08
BHOPAL,,25-01-2025 00:00,63.9,123.19,21.57,17.31,0.98,76.42
BHOPAL,,26-01-2025 00:00,44.61,112.34,37.75,18.2,1.27,62.59
BHOPAL,,27-01-2025 00:00,39.58,102.38,50.25,18.93,1.47,66.05
BHOPAL,,28-01-2025 00:00,35.51,101.8,52.52,17.56,1.46,58.68
BHOPAL,,29-01-2025 00:00,36.04,101.67,55.98,21.31,1.44,55.82
BHOPAL,,30-01-2025 00:00,39.26,124.19,47.45,20.36,1.63,93.74
BHOPAL,,31-01-2025 00:00,38.41,119.84,51.63,18.92,1.06,75.33
BHOPAL,,01-02-2025 00:00,28.11,107.49,48.7,18.91,1.17,74.64
BHOPAL,,14-02-2025 00:00,21.42,112.93,36.73,19.27,1.01,82.03
BHOPAL,,15-02-2025 00:00,23.58,125.05,45.77,20.23,1.06,68.95
BHOPAL,,16-02-2025 00:00,21.65,119.31,36.84,16.94,0.89,88.54
BHOPAL,,17-02-2025 00:00,23.33,122.23,37.6,22.1,1.16,91.35
BHOPAL,,18-02-2025 00:00,27.3,125.42,44.34,17.85,0.94,75.68
BHOPAL,,19-02-2025 00:00,29.54,144.37,44.02,20.91,1.1,74.75
BHOPAL,,20-02-2025 00:00,51.92,150.52,35.91,19.96,1.05,77.47
BHOPAL,,21-02-2025 00:00,27.39,120.53,36.4,15.29,0.8,53.46
BHOPAL,,22-02-2025 00:00,15.3,109.06,31.29,15.53,0.81,78.59
BHOPAL,,23-02-2025 00:00,25.58,162.01,37.05,17.36,0.91,74.62
BHOPAL,,24-02-2025 00:00,20.78,113.55,42.83,16.9,0.89,74.91
BHOPAL,,25-02-2025 00:00,25.35,112.84,36.3,15.54,0.82,68.16
BHOPAL,,26-02-2025 00:00,18.81,84.4,34.18,16.21,0.85,77.27
BHOPAL,,27-02-2025 00:00,19.95,93.06,37.99,19.33,1.01,71.81
BHOPAL,,28-02-2025 00:00,31.1,122.83,45.25,22.06,1.16,70.05
BHOPAL,,01-03-2025 00:00,33.86,132.32,39.24,23.45,1.03,98.34
BHOPAL,,14-03-2025 00:00,15.92,86.45,26.4,22.57,0.73,117.57
BHOPAL,,15-03-2025 00:00,13.71,68.64,17.59,17.54,0.75,113.06
BHOPAL,,16-03-2025 00:00,16.5,75.03,24.41,22.49,1.07,119.66
BHOPAL,,17-03-2025 00:00,15.0,88.84,24.54,16.44,1.13,97.42
BHOPAL,,18-03-2025 00:00,22.22,102.34,27.58,19.5,1.49,105.63
BHOPAL,,19-03-2025 00:00,18.36,82.74,27.98,14.84,1.47,106.37
BHOPAL,,20-03-2025 00:00,23.01,85.27,28.62,22.66,1.46,121.92
BHOPAL,,21-03-2025 00:00,27.34,97.26,26.68,19.17,1.64,126.16
BHOPAL,,22-03-2025 00:00,30.74,110.39,33.29,20.14,1.68,107.36
BHOPAL,,23-03-2025 00:00,18.35,87.1,34.02,16.24,1.07,109.71
BHOPAL,,24-03-2025 00:00,21.16,105.18,36.17,13.73,0.46,96.45
BHOPAL,,25-03-2025 00:00,15.06,76.55,30.35,15.9,0.32,118.58
BHOPAL,,26-03-2025 00:00,30.11,104.84,41.86,25.24,1.06,93.29
BHOPAL,,27-03-2025 00:00,40.41,137.4,47.87,25.07,0.69,106.96
BHOPAL,,28-03-2025 00:00,30.6,116.42,31.75,20.52,0.65,149.74
BHOPAL,,29-03-2025 00:00,21.55,145.83,27.83,19.85,1.04,108.86
BHOPAL,,30-03-2025 00:00,13.95,123.27,32.14,14.94,0.78,104.14
BHOPAL,,31-03-2025 00:00,21.37,135.01,44.4,16.85,0.88,99.89
BHOPAL,,01-04-2025 00:00,29.68,138.83,52.33,20.44,1.07,96.8
BHOPAL,,14-04-2025 00:00,31.68,146.14,24.74,16.29,0.85,101.62
BHOPAL,,15-04-2025 00:00,59.19,178.15,33.41,23.56,1.24,102.9
BHOPAL,,16-04-2025 00:00,30.32,116.18,24.74,14.33,0.75,140.14
BHOPAL,,17-04-2025 00:00,40.19,138.67,33.02,14.96,0.79,120.63
BHOPAL,,18-04-2025 00:00,33.22,116.17,25.94,18.7,0.96,106.41
BHOPAL,,19-04-2025 00:00,20.94,112.59,18.84,19.22,1.01,89.76
BHOPAL,,20-04-2025 00:00,29.4,105.01,20.44,20.5,1.06,98.46
BHOPAL,,21-04-2025 00:00,33.46,160.49,20.77,23.71,1.24,120.11
BHOPAL,,22-04-2025 00:00,39.21,200.15,24.71,20.88,1.1,106.72
BHOPAL,,23-04-2025 00:00,37.66,161.18,38.09,17.58,0.92,119.69
BHOPAL,,24-04-2025 00:00,35.53,140.23,36.2,19.18,1.01,120.0
BHOPAL,,25-04-2025 00:00,31.77,116.82,34.58,16.57,0.87,124.39
BHOPAL,,26-04-2025 00:00,40.3,130.73,42.01,20.94,1.1,103.07
BHOPAL,,27-04-2025 00:00,27.26,126.44,13.2,17.55,0.92,133.51
BHOPAL,,28-04-2025 00:00,32.94,142.1,8.09,16.45,0.86,104.02
BHOPAL,,29-04-2025 00:00,23.68,112.82,23.36,15.48,0.81,120.87
BHOPAL,,30-04-2025 00:00,21.62,118.21,34.2,15.29,0.8,102.59
BHOPAL,,01-05-2025 00:00,29.21,144.43,40.0,14.6,0.77,124.74
BHOPAL,,14-05-2025 00:00,21.43,86.26,27.02,11.0,0.58,83.75
BHOPAL,,15-05-2025 00:00,19.54,69.57,24.79,13.04,0.68,67.98
BHOPAL,,16-05-2025 00:00,18.85,75.97,24.69,12.32,0.65,105.54
BHOPAL,,17-05-2025 00:00,26.25,114.87,24.89,12.14,0.64,104.5
BHOPAL,,18-05-2025 00:00,22.45,92.56,21.93,12.17,0.64,118.81
BHOPAL,,19-05-2025 00:00,19.71,81.56,21.82,10.43,0.55,127.92
BHOPAL,,20-05-2025 00:00,22.04,98.49,22.01,10.66,0.56,121.42
BHOPAL,,21-05-2025 00:00,18.66,75.76,21.05,11.22,0.59,127.72
BHOPAL,,22-05-2025 00:00,23.7,91.05,26.03,11.74,0.62,102.95
BHOPAL,,23-05-2025 00:00,13.98,66.04,19.77,10.32,0.54,104.62
BHOPAL,,24-05-2025 00:00,12.05,47.08,24.61,12.4,0.64,88.25
BHOPAL,,25-05-2025 00:00,22.07,80.18,24.54,16.03,0.84,75.7
BHOPAL,,26-05-2025 00:00,30.76,76.99,29.32,14.86,0.78,74.76
BHOPAL,,27-05-2025 00:00,33.59,91.17,27.04,16.87,0.88,88.83
BHOPAL,,28-05-2025 00:00,32.66,91.08,27.24,16.09,0.84,98.1
BHOPAL,,29-05-2025 00:00,16.86,55.16,20.54,12.35,0.65,64.94
BHOPAL,,30-05-2025 00:00,19.15,71.58,20.69,10.51,0.55,91.89
BHOPAL,,31-05-2025 00:00,23.12,103.62,22.44,10.74,0.56,62.78
BHOPAL,,01-06-2025 00:00,23.14,131.83,21.74,11.46,0.6,62.45
BHOPAL,,14-06-2025 00:00,37.58,109.0,53.13,11.65,0.6,102.14
BHOPAL,,15-06-2025 00:00,28.81,73.96,57.8,8.36,0.43,114.29
BHOPAL,,16-06-2025 00:00,21.43,56.29,20.91,20.76,1.09,78.47
BHOPAL,,17-06-2025 00:00,11.68,61.84,45.99,9.53,0.48,79.18
BHOPAL,,18-06-2025 00:00,6.47,46.45,26.78,15.93,0.81,62.25
BHOPAL,,19-06-2025 00:00,6.76,51.53,25.86,10.45,0.54,64.02
BHOPAL,,20-06-2025 00:00,10.24,39.29,20.64,16.77,0.86,23.96
BHOPAL,,21-06-2025 00:00,16.09,64.45,25.06,15.85,0.82,29.24
BHOPAL,,22-06-2025 00:00,11.83,48.01,22.89,16.15,0.84,35.98
BHOPAL,,23-06-2025 00:00,12.75,35.61,26.92,15.35,0.81,20.73
BHOPAL,,24-06-2025 00:00,9.95,30.88,26.4,15.99,0.84,26.86
BHOPAL,,25-06-2025 00:00,12.24,36.31,25.3,15.94,0.84,36.99
BHOPAL,,26-06-2025 00:00,11.53,27.66,27.57,13.34,0.7,36.59
BHOPAL,,27-06-2025 00:00,11.28,33.88,33.5,14.18,0.74,45.9
BHOPAL,,28-06-2025 00:00,11.63,42.74,29.96,11.04,0.58,47.73
BHOPAL,,29-06-2025 00:00,13.93,52.66,28.41,10.2,0.53,47.78
BHOPAL,,30-06-2025 00:00,10.11,32.77,29.81,11.13,0.58,41.54
BHOPAL,,01-07-2025 00:00,12.48,48.17,31.23,9.5,0.5,38.23
BHOPAL,,14-07-2025 00:00,16.49,36.97,25.7,13.94,0.73,37.92
BHOPAL,,15-07-2025 00:00,14.98,35.39,25.95,14.33,0.75,29.82
BHOPAL,,16-07-2025 00:00,17.41,53.25,25.62,12.28,0.64,37.23
BHOPAL,,17-07-2025 00:00,22.07,75.01,28.74,14.12,0.74,40.0
BHOPAL,,18-07-2025 00:00,22.82,63.23,29.86,9.52,0.5,29.63
BHOPAL,,19-07-2025 00:00,25.92,99.35,27.11,9.8,0.51,30.9
BHOPAL,,20-07-2025 00:00,22.52,102.67,28.11,13.09,0.68,35.81
BHOPAL,,21-07-2025 00:00,19.14,75.41,27.22,19.88,1.04,42.08
BHOPAL,,22-07-2025 00:00,18.31,70.64,32.0,19.38,1.02,41.88
BHOPAL,,23-07-2025 00:00,15.39,38.0,29.63,25.24,1.32,29.94
BHOPAL,,24-07-2025 00:00,18.43,41.37,28.42,13.55,0.71,26.81
BHOPAL,,25-07-2025 00:00,15.85,40.36,24.38,17.08,0.86,15.83
BHOPAL,,26-07-2025 00:00,22.08,57.48,26.29,15.29,0.8,22.94
BHOPAL,,27-07-2025 00:00,11.79,24.64,27.43,14.35,0.75,39.76
BHOPAL,,28-07-2025 00:00,10.19,22.51,23.71,14.22,0.75,29.72
BHOPAL,,29-07-2025 00:00,9.43,22.14,23.87,15.38,0.8,24.43
BHOPAL,,30-07-2025 00:00,10.54,23.73,21.22,15.59,0.79,24.15
BHOPAL,,31-07-2025 00:00,16.09,51.21,25.26,18.8,0.99,21.99
BHOPAL,,01-08-2025 00:00,20.46,82.22,26.39,17.37,0.91,21.4
BHOPAL,,14-08-2025 00:00,23.8,55.55,27.17,14.31,0.44,32.97
BHOPAL,,15-08-2025 00:00,24.24,43.72,28.23,15.91,0.49,32.85
BHOPAL,,16-08-2025 00:00,28.65,53.78,25.84,13.76,0.42,22.09
BHOPAL,,17-08-2025 00:00,18.74,35.45,29.66,15.85,0.49,17.17
BHOPAL,,18-08-2025 00:00,22.75,46.01,28.05,14.32,0.44,18.47
BHOPAL,,19-08-2025 00:00,20.66,50.95,30.18,19.38,0.59,15.09
BHOPAL,,20-08-2025 00:00,22.16,43.62,27.42,23.33,0.71,19.94
