city,latitude,longitude,pollutant,value,last_updated,distance_to_road_m,distance_to_industry_m,distance_to_farmland_m,distance_to_dump_m,temperature,humidity,wind_speed,wind_direction,hour,month,day_of_week
"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013,pm10,90.4,2026-03-03 12:30:00+00:00,21.2,0.0,5000.0,5000.0,28.43,26,2.67,45,12,3,1
"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013,so2,15.7,2026-03-03 12:30:00+00:00,21.2,0.0,5000.0,5000.0,28.43,26,2.67,45,12,3,1
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,co,0.53,2026-03-03 12:30:00+00:00,7.02,2271.19,643.95,5000.0,24.28,19,2.59,244,12,3,1
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,no2,15.85,2026-03-03 12:30:00+00:00,7.02,2271.19,643.95,5000.0,24.28,19,2.59,244,12,3,1
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,o3,75.12,2026-03-03 12:30:00+00:00,7.02,2271.19,643.95,5000.0,24.28,19,2.59,244,12,3,1
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,pm10,21.27,2026-03-03 12:30:00+00:00,7.02,2271.19,643.95,5000.0,24.28,19,2.59,244,12,3,1
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,pm25,8.51,2026-03-03 12:30:00+00:00,7.02,2271.19,643.95,5000.0,24.28,19,2.59,244,12,3,1
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,so2,8.11,2026-03-03 12:30:00+00:00,7.02,2271.19,643.95,5000.0,24.28,19,2.59,244,12,3,1
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,no2,35.95,2026-03-03 12:30:00+00:00,58.07,1475.33,2214.52,5000.0,24.32,17,1.39,208,12,3,1
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,so2,4.12,2026-03-03 12:30:00+00:00,58.07,1475.33,2214.52,5000.0,24.32,17,1.39,208,12,3,1
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,pm25,26.2,2026-03-03 12:30:00+00:00,58.07,1475.33,2214.52,5000.0,24.32,17,1.39,208,12,3,1
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,pm10,40.4,2026-03-03 12:30:00+00:00,58.07,1475.33,2214.52,5000.0,24.32,17,1.39,208,12,3,1
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,o3,25.07,2026-03-03 12:30:00+00:00,58.07,1475.33,2214.52,5000.0,24.32,17,1.39,208,12,3,1
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,co,1.36,2026-03-03 12:30:00+00:00,58.07,1475.33,2214.52,5000.0,24.32,17,1.39,208,12,3,1
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,o3,17.69,2026-03-03 12:15:00+00:00,8.61,1822.62,5000.0,5000.0,22.05,23,2.1,311,12,3,1
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,pm10,78.2,2026-03-03 12:15:00+00:00,8.61,1822.62,5000.0,5000.0,22.05,23,2.1,311,12,3,1
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,pm25,38.32,2026-03-03 12:15:00+00:00,8.61,1822.62,5000.0,5000.0,22.05,23,2.1,311,12,3,1
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,so2,176.24,2026-03-03 12:15:00+00:00,8.61,1822.62,5000.0,5000.0,22.05,23,2.1,311,12,3,1
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,no2,27.22,2026-03-03 12:15:00+00:00,8.61,1822.62,5000.0,5000.0,22.05,23,2.1,311,12,3,1
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,co,0.63,2026-03-03 12:15:00+00:00,8.61,1822.62,5000.0,5000.0,22.05,23,2.1,311,12,3,1
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,so2,3.14,2026-03-03 12:30:00+00:00,1.79,448.92,4355.66,5000.0,26.15,17,0.81,30,12,3,1
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,pm25,43.95,2026-03-03 12:30:00+00:00,1.79,448.92,4355.66,5000.0,26.15,17,0.81,30,12,3,1
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,o3,6.08,2026-03-03 12:30:00+00:00,1.79,448.92,4355.66,5000.0,26.15,17,0.81,30,12,3,1
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,co,0.89,2026-03-03 12:30:00+00:00,1.79,448.92,4355.66,5000.0,26.15,17,0.81,30,12,3,1
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,pm10,282.63,2026-03-03 12:30:00+00:00,1.79,448.92,4355.66,5000.0,26.15,17,0.81,30,12,3,1
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,no2,15.84,2026-03-03 12:30:00+00:00,1.79,448.92,4355.66,5000.0,26.15,17,0.81,30,12,3,1
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,so2,4.0,2026-03-03 12:30:00+00:00,0.4,170.66,3875.24,3943.79,20.76,64,5.74,94,12,3,1
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,no2,31.8,2026-03-03 12:30:00+00:00,0.4,170.66,3875.24,3943.79,20.76,64,5.74,94,12,3,1
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,pm10,140.0,2026-03-03 12:30:00+00:00,0.4,170.66,3875.24,3943.79,20.76,64,5.74,94,12,3,1
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,pm25,68.0,2026-03-03 12:30:00+00:00,0.4,170.66,3875.24,3943.79,20.76,64,5.74,94,12,3,1
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,o3,46.96,2026-03-03 12:30:00+00:00,0.4,170.66,3875.24,3943.79,20.76,64,5.74,94,12,3,1
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,co,0.74,2026-03-03 12:30:00+00:00,0.4,170.66,3875.24,3943.79,20.76,64,5.74,94,12,3,1
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,pm10,125.0,2026-03-03 12:30:00+00:00,8.06,0.0,6704.16,6374.88,21.33,62,5.79,96,12,3,1
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,no2,8.8,2026-03-03 12:30:00+00:00,8.06,0.0,6704.16,6374.88,21.33,62,5.79,96,12,3,1
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,co,0.53,2026-03-03 12:30:00+00:00,8.06,0.0,6704.16,6374.88,21.33,62,5.79,96,12,3,1
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,pm25,25.0,2026-03-03 12:30:00+00:00,8.06,0.0,6704.16,6374.88,21.33,62,5.79,96,12,3,1
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,o3,145.8,2026-03-03 12:30:00+00:00,8.06,0.0,6704.16,6374.88,21.33,62,5.79,96,12,3,1
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,so2,19.7,2026-03-03 12:30:00+00:00,8.06,0.0,6704.16,6374.88,21.33,62,5.79,96,12,3,1
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,no2,32.4,2026-03-03 12:30:00+00:00,2.14,53.13,1971.74,3545.51,20.45,66,5.58,95,12,3,1
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,pm10,179.0,2026-03-03 12:30:00+00:00,2.14,53.13,1971.74,3545.51,20.45,66,5.58,95,12,3,1
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,o3,73.36,2026-03-03 12:30:00+00:00,2.14,53.13,1971.74,3545.51,20.45,66,5.58,95,12,3,1
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,co,0.95,2026-03-03 12:30:00+00:00,2.14,53.13,1971.74,3545.51,20.45,66,5.58,95,12,3,1
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,so2,6.3,2026-03-03 12:30:00+00:00,2.14,53.13,1971.74,3545.51,20.45,66,5.58,95,12,3,1
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,pm25,61.0,2026-03-03 12:30:00+00:00,2.14,53.13,1971.74,3545.51,20.45,66,5.58,95,12,3,1
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,no2,23.5,2026-03-03 12:30:00+00:00,34.22,795.18,3953.57,4492.2,24.62,19,0.54,137,12,3,1
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,pm25,24.0,2026-03-03 12:30:00+00:00,34.22,795.18,3953.57,4492.2,24.62,19,0.54,137,12,3,1
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,so2,9.6,2026-03-03 12:30:00+00:00,34.22,795.18,3953.57,4492.2,24.62,19,0.54,137,12,3,1
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,co,1.01,2026-03-03 12:30:00+00:00,34.22,795.18,3953.57,4492.2,24.62,19,0.54,137,12,3,1
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,pm10,152.0,2026-03-03 12:30:00+00:00,34.22,795.18,3953.57,4492.2,24.62,19,0.54,137,12,3,1
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,o3,96.82,2026-03-03 12:30:00+00:00,34.22,795.18,3953.57,4492.2,24.62,19,0.54,137,12,3,1
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,so2,12.4,2026-03-03 12:30:00+00:00,5.04,1149.94,749.08,5000.0,25.27,19,1.17,86,12,3,1
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,pm10,142.0,2026-03-03 12:30:00+00:00,5.04,1149.94,749.08,5000.0,25.27,19,1.17,86,12,3,1
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,no2,17.4,2026-03-03 12:30:00+00:00,5.04,1149.94,749.08,5000.0,25.27,19,1.17,86,12,3,1
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,pm25,24.0,2026-03-03 12:30:00+00:00,5.04,1149.94,749.08,5000.0,25.27,19,1.17,86,12,3,1
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,co,1.94,2026-03-03 12:30:00+00:00,5.04,1149.94,749.08,5000.0,25.27,19,1.17,86,12,3,1
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,o3,72.9,2026-03-03 12:30:00+00:00,5.04,1149.94,749.08,5000.0,25.27,19,1.17,86,12,3,1
"Sector-1, Noida - UPPCB",28.589247,77.321962,no2,52.3,2026-03-03 12:30:00+00:00,7.21,0.0,2800.33,3446.2,27.73,16,0.97,57,12,3,1
"Sector-1, Noida - UPPCB",28.589247,77.321962,co,0.74,2026-03-03 12:30:00+00:00,7.21,0.0,2800.33,3446.2,27.73,16,0.97,57,12,3,1
"Sector-1, Noida - UPPCB",28.589247,77.321962,o3,63.11,2026-03-03 12:30:00+00:00,7.21,0.0,2800.33,3446.2,27.73,16,0.97,57,12,3,1
"Sector-1, Noida - UPPCB",28.589247,77.321962,pm10,146.0,2026-03-03 12:30:00+00:00,7.21,0.0,2800.33,3446.2,27.73,16,0.97,57,12,3,1
"Sector-1, Noida - UPPCB",28.589247,77.321962,so2,12.6,2026-03-03 12:30:00+00:00,7.21,0.0,2800.33,3446.2,27.73,16,0.97,57,12,3,1
"Sector-1, Noida - UPPCB",28.589247,77.321962,pm25,43.0,2026-03-03 12:30:00+00:00,7.21,0.0,2800.33,3446.2,27.73,16,0.97,57,12,3,1
"Fort William, Kolkata - WBPCB",22.55664,88.342674,pm10,54.08,2026-03-03 12:15:00+00:00,11.41,955.04,5000.0,4539.77,24.53,77,2.66,193,12,3,1
"Fort William, Kolkata - WBPCB",22.55664,88.342674,o3,27.43,2026-03-03 12:15:00+00:00,11.41,955.04,5000.0,4539.77,24.53,77,2.66,193,12,3,1
"Fort William, Kolkata - WBPCB",22.55664,88.342674,so2,8.8,2026-03-03 12:15:00+00:00,11.41,955.04,5000.0,4539.77,24.53,77,2.66,193,12,3,1
"Fort William, Kolkata - WBPCB",22.55664,88.342674,co,0.415,2026-03-03 12:15:00+00:00,11.41,955.04,5000.0,4539.77,24.53,77,2.66,193,12,3,1
"Fort William, Kolkata - WBPCB",22.55664,88.342674,pm25,30.83,2026-03-03 12:15:00+00:00,11.41,955.04,5000.0,4539.77,24.53,77,2.66,193,12,3,1
"Fort William, Kolkata - WBPCB",22.55664,88.342674,no2,30.48,2026-03-03 12:15:00+00:00,11.41,955.04,5000.0,4539.77,24.53,77,2.66,193,12,3,1
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,co,0.36,2026-03-03 12:30:00+00:00,15.86,160.87,2245.88,5000.0,20.84,64,5.65,96,12,3,1
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,pm10,105.0,2026-03-03 12:30:00+00:00,15.86,160.87,2245.88,5000.0,20.84,64,5.65,96,12,3,1
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,so2,15.4,2026-03-03 12:30:00+00:00,15.86,160.87,2245.88,5000.0,20.84,64,5.65,96,12,3,1
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,no2,31.0,2026-03-03 12:30:00+00:00,15.86,160.87,2245.88,5000.0,20.84,64,5.65,96,12,3,1
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,pm25,71.0,2026-03-03 12:30:00+00:00,15.86,160.87,2245.88,5000.0,20.84,64,5.65,96,12,3,1
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,o3,92.58,2026-03-03 12:30:00+00:00,15.86,160.87,2245.88,5000.0,20.84,64,5.65,96,12,3,1
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,so2,11.0,2026-03-03 12:30:00+00:00,8.42,256.74,554.04,4698.42,20.68,64,5.47,100,12,3,1
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,pm10,91.0,2026-03-03 12:30:00+00:00,8.42,256.74,554.04,4698.42,20.68,64,5.47,100,12,3,1
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,co,0.97,2026-03-03 12:30:00+00:00,8.42,256.74,554.04,4698.42,20.68,64,5.47,100,12,3,1
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,o3,13.52,2026-03-03 12:30:00+00:00,8.42,256.74,554.04,4698.42,20.68,64,5.47,100,12,3,1
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,no2,42.1,2026-03-03 12:30:00+00:00,8.42,256.74,554.04,4698.42,20.68,64,5.47,100,12,3,1
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,pm25,40.0,2026-03-03 12:30:00+00:00,8.42,256.74,554.04,4698.42,20.68,64,5.47,100,12,3,1
"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,so2,19.2,2026-03-03 12:30:00+00:00,3.48,3140.17,5000.0,5000.0,24.41,20,1.31,31,12,3,1
"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,no2,25.3,2026-03-03 12:30:00+00:00,3.48,3140.17,5000.0,5000.0,24.41,20,1.31,31,12,3,1
"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,o3,48.2,2026-03-03 12:30:00+00:00,3.48,3140.17,5000.0,5000.0,24.41,20,1.31,31,12,3,1
"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,co,2.15,2026-03-03 12:30:00+00:00,3.48,3140.17,5000.0,5000.0,24.41,20,1.31,31,12,3,1
"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,pm25,23.0,2026-03-03 12:30:00+00:00,3.48,3140.17,5000.0,5000.0,24.41,20,1.31,31,12,3,1
"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,pm10,199.0,2026-03-03 12:30:00+00:00,3.48,3140.17,5000.0,5000.0,24.41,20,1.31,31,12,3,1
"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,no2,41.6,2026-03-03 12:30:00+00:00,6.22,663.24,5000.0,5000.0,25.77,19,1.14,84,12,3,1
"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,pm25,46.0,2026-03-03 12:30:00+00:00,6.22,663.24,5000.0,5000.0,25.77,19,1.14,84,12,3,1
"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,pm10,254.0,2026-03-03 12:30:00+00:00,6.22,663.24,5000.0,5000.0,25.77,19,1.14,84,12,3,1
"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,so2,11.4,2026-03-03 12:30:00+00:00,6.22,663.24,5000.0,5000.0,25.77,19,1.14,84,12,3,1
"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,o3,94.02,2026-03-03 12:30:00+00:00,6.22,663.24,5000.0,5000.0,25.77,19,1.14,84,12,3,1
"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,co,0.7,2026-03-03 12:30:00+00:00,6.22,663.24,5000.0,5000.0,25.77,19,1.14,84,12,3,1
"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,pm10,89.6,2026-03-03 12:30:00+00:00,23.54,313.44,2147.02,4976.93,29.46,48,3.32,22,12,3,1
"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,so2,39.18,2026-03-03 12:30:00+00:00,23.54,313.44,2147.02,4976.93,29.46,48,3.32,22,12,3,1
"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,no2,8.7,2026-03-03 12:30:00+00:00,23.54,313.44,2147.02,4976.93,29.46,48,3.32,22,12,3,1
"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,co,0.51,2026-03-03 12:30:00+00:00,23.54,313.44,2147.02,4976.93,29.46,48,3.32,22,12,3,1
"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,pm25,35.2,2026-03-03 12:30:00+00:00,23.54,313.44,2147.02,4976.93,29.46,48,3.32,22,12,3,1
"Sector-116, Noida - UPPCB",28.56923,77.393848,co,0.95,2026-03-03 12:30:00+00:00,15.54,1323.76,610.04,5000.0,26.84,17,1.03,75,12,3,1
"Sector-116, Noida - UPPCB",28.56923,77.393848,so2,10.1,2026-03-03 12:30:00+00:00,15.54,1323.76,610.04,5000.0,26.84,17,1.03,75,12,3,1
"Sector-116, Noida - UPPCB",28.56923,77.393848,o3,19.46,2026-03-03 12:30:00+00:00,15.54,1323.76,610.04,5000.0,26.84,17,1.03,75,12,3,1
"Sector-116, Noida - UPPCB",28.56923,77.393848,pm25,39.0,2026-03-03 12:30:00+00:00,15.54,1323.76,610.04,5000.0,26.84,17,1.03,75,12,3,1
"Sector-116, Noida - UPPCB",28.56923,77.393848,pm10,150.0,2026-03-03 12:30:00+00:00,15.54,1323.76,610.04,5000.0,26.84,17,1.03,75,12,3,1
"Sector-116, Noida - UPPCB",28.56923,77.393848,no2,47.4,2026-03-03 12:30:00+00:00,15.54,1323.76,610.04,5000.0,26.84,17,1.03,75,12,3,1
"Loni, Ghaziabad - UPPCB",28.757294,77.278792,o3,61.0,2026-03-03 12:30:00+00:00,12.51,3090.41,1736.38,5000.0,26.61,18,1.78,47,12,3,1
"Loni, Ghaziabad - UPPCB",28.757294,77.278792,no2,15.9,2026-03-03 12:30:00+00:00,12.51,3090.41,1736.38,5000.0,26.61,18,1.78,47,12,3,1
"Loni, Ghaziabad - UPPCB",28.757294,77.278792,pm25,45.0,2026-03-03 12:15:00+00:00,12.51,3090.41,1736.38,5000.0,26.61,18,1.78,47,12,3,1
"Loni, Ghaziabad - UPPCB",28.757294,77.278792,pm10,241.0,2026-03-03 12:30:00+00:00,12.51,3090.41,1736.38,5000.0,26.61,18,1.78,47,12,3,1
"Loni, Ghaziabad - UPPCB",28.757294,77.278792,co,0.79,2026-03-03 12:30:00+00:00,12.51,3090.41,1736.38,5000.0,26.61,18,1.78,47,12,3,1
"Loni, Ghaziabad - UPPCB",28.757294,77.278792,so2,15.2,2026-03-03 12:30:00+00:00,12.51,3090.41,1736.38,5000.0,26.61,18,1.78,47,12,3,1
"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,co,0.76,2026-03-03 12:30:00+00:00,2.8,13.13,1129.04,5000.0,24.24,22,0.89,32,12,3,1
"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,so2,7.7,2026-03-03 12:30:00+00:00,2.8,13.13,1129.04,5000.0,24.24,22,0.89,32,12,3,1
"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,o3,39.8,2026-03-03 12:30:00+00:00,2.8,13.13,1129.04,5000.0,24.24,22,0.89,32,12,3,1
"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,no2,7.3,2026-03-03 12:30:00+00:00,2.8,13.13,1129.04,5000.0,24.24,22,0.89,32,12,3,1
"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,pm10,61.0,2026-03-03 12:30:00+00:00,2.8,13.13,1129.04,5000.0,24.24,22,0.89,32,12,3,1
"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,pm25,52.0,2026-03-03 12:30:00+00:00,2.8,13.13,1129.04,5000.0,24.24,22,0.89,32,12,3,1
"Shyam Nagar, Palwal - HSPCB",28.1485564,77.3320667,co,0.54,2026-03-03 12:15:00+00:00,4.99,3292.72,3898.86,5000.0,25.13,18,1.29,2,12,3,1
"Shyam Nagar, Palwal - HSPCB",28.1485564,77.3320667,pm10,68.35,2026-03-03 12:15:00+00:00,4.99,3292.72,3898.86,5000.0,25.13,18,1.29,2,12,3,1
"Shyam Nagar, Palwal - HSPCB",28.1485564,77.3320667,o3,8.56,2026-03-03 12:15:00+00:00,4.99,3292.72,3898.86,5000.0,25.13,18,1.29,2,12,3,1
"Shyam Nagar, Palwal - HSPCB",28.1485564,77.3320667,so2,0.55,2026-03-03 12:15:00+00:00,4.99,3292.72,3898.86,5000.0,25.13,18,1.29,2,12,3,1
"Shyam Nagar, Palwal - HSPCB",28.1485564,77.3320667,pm25,36.28,2026-03-03 12:15:00+00:00,4.99,3292.72,3898.86,5000.0,25.13,18,1.29,2,12,3,1
"Shyam Nagar, Palwal - HSPCB",28.1485564,77.3320667,no2,18.88,2026-03-03 12:15:00+00:00,4.99,3292.72,3898.86,5000.0,25.13,18,1.29,2,12,3,1
"Sector-7, Kurukshetra - HSPCB",29.966942,76.875879,no2,4.53,2026-03-03 12:15:00+00:00,44.57,914.02,5000.0,5000.0,22.47,20,0.26,295,12,3,1
"Sector-7, Kurukshetra - HSPCB",29.966942,76.875879,o3,52.08,2026-03-03 12:15:00+00:00,44.57,914.02,5000.0,5000.0,22.47,20,0.26,295,12,3,1
"Sector-7, Kurukshetra - HSPCB",29.966942,76.875879,pm10,186.21,2026-03-03 12:15:00+00:00,44.57,914.02,5000.0,5000.0,22.47,20,0.26,295,12,3,1
"Sector-7, Kurukshetra - HSPCB",29.966942,76.875879,pm25,69.3,2026-03-03 12:15:00+00:00,44.57,914.02,5000.0,5000.0,22.47,20,0.26,295,12,3,1
"Sector-7, Kurukshetra - HSPCB",29.966942,76.875879,so2,2.49,2026-03-03 12:15:00+00:00,44.57,914.02,5000.0,5000.0,22.47,20,0.26,295,12,3,1
"Sector-7, Kurukshetra - HSPCB",29.966942,76.875879,co,0.76,2026-03-03 12:15:00+00:00,44.57,914.02,5000.0,5000.0,22.47,20,0.26,295,12,3,1
"MD University, Rohtak - HSPCB",28.87793,76.620825,co,0.6669999999999999,2026-03-02 12:45:00+00:00,39.63,1192.32,4943.05,5000.0,24.78,20,2.68,261,12,3,0
"MD University, Rohtak - HSPCB",28.87793,76.620825,so2,9.46,2026-03-02 12:45:00+00:00,39.63,1192.32,4943.05,5000.0,24.78,20,2.68,261,12,3,0
"MD University, Rohtak - HSPCB",28.87793,76.620825,o3,39.11,2026-03-02 12:45:00+00:00,39.63,1192.32,4943.05,5000.0,24.78,20,2.68,261,12,3,0
"MD University, Rohtak - HSPCB",28.87793,76.620825,pm10,122.2,2026-03-02 12:45:00+00:00,39.63,1192.32,4943.05,5000.0,24.78,20,2.68,261,12,3,0
"MD University, Rohtak - HSPCB",28.87793,76.620825,no2,9.23,2026-03-02 12:45:00+00:00,39.63,1192.32,4943.05,5000.0,24.78,20,2.68,261,12,3,0
"MD University, Rohtak - HSPCB",28.87793,76.620825,pm25,85.6,2026-03-02 12:45:00+00:00,39.63,1192.32,4943.05,5000.0,24.78,20,2.68,261,12,3,0
"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,pm25,33.94,2026-03-03 12:45:00+00:00,10.86,4296.76,5166.88,5000.0,23.57,52,4.55,110,12,3,1
"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,co,0.37,2026-03-03 12:45:00+00:00,10.86,4296.76,5166.88,5000.0,23.57,52,4.55,110,12,3,1
"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,so2,3.46,2026-03-03 12:45:00+00:00,10.86,4296.76,5166.88,5000.0,23.57,52,4.55,110,12,3,1
"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,no2,16.83,2026-03-03 12:45:00+00:00,10.86,4296.76,5166.88,5000.0,23.57,52,4.55,110,12,3,1
"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,o3,39.88,2026-03-03 12:45:00+00:00,10.86,4296.76,5166.88,5000.0,23.57,52,4.55,110,12,3,1
"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,pm10,83.22,2026-03-03 12:45:00+00:00,10.86,4296.76,5166.88,5000.0,23.57,52,4.55,110,12,3,1
"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,pm25,24.0,2026-03-03 12:30:00+00:00,5000.0,5000.0,5000.0,5000.0,26.18,14,2.88,38,12,3,1
"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,so2,19.1,2026-03-03 12:30:00+00:00,5000.0,5000.0,5000.0,5000.0,26.18,14,2.88,38,12,3,1
"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,co,1.18,2026-03-03 12:30:00+00:00,5000.0,5000.0,5000.0,5000.0,26.18,14,2.88,38,12,3,1
"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,o3,41.0,2026-03-03 12:30:00+00:00,5000.0,5000.0,5000.0,5000.0,26.18,14,2.88,38,12,3,1
"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,pm10,68.0,2026-03-03 12:30:00+00:00,5000.0,5000.0,5000.0,5000.0,26.18,14,2.88,38,12,3,1
"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,no2,48.5,2026-03-03 12:30:00+00:00,5000.0,5000.0,5000.0,5000.0,26.18,14,2.88,38,12,3,1
"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348,o3,82.77,2026-03-03 12:30:00+00:00,32.07,4626.85,1151.68,5000.0,24.88,52,2.81,104,12,3,1
"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348,so2,7.93,2026-03-03 12:30:00+00:00,32.07,4626.85,1151.68,5000.0,24.88,52,2.81,104,12,3,1
"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348,co,0.489,2026-03-03 12:30:00+00:00,32.07,4626.85,1151.68,5000.0,24.88,52,2.81,104,12,3,1
"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348,pm25,35.8,2026-03-03 12:30:00+00:00,32.07,4626.85,1151.68,5000.0,24.88,52,2.81,104,12,3,1
"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348,pm10,73.0,2026-03-03 12:30:00+00:00,32.07,4626.85,1151.68,5000.0,24.88,52,2.81,104,12,3,1
