city,latitude,longitude,datetimeUtc,co,no2,o3,pm10,pm25,so2
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T08:30:00Z,0.52,102.14,74.84,115.39,58.76,18.21
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T08:45:00Z,0.6,123.11,56.78,104.49,53.56,19.93
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T09:00:00Z,0.55,101.23,75.27,102,52.3,18.78
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T09:15:00Z,0.54,109.16,69.9,98.85,50.95,15.03
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T09:30:00Z,0.4,113.06,62.51,98.59,50.92,14.91
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T09:45:00Z,0.01,85.33,92.54,113.13,58.47,14.92
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T10:00:00Z,0.24,113.29,79.52,112.38,57.68,16.09
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T10:15:00Z,0.56,98.08,90.97,110.47,56.44,15.53
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T10:30:00Z,0.52,96.78,91.56,109.37,56.02,14.99
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T10:45:00Z,0.91,124.7,77.1,117.4,60.2,16.21
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T11:00:00Z,0.68,100.26,92.05,115.79,59.74,15.39
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T11:15:00Z,0.74,81.19,100.08,113.44,58.39,13.8
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T11:45:00Z,0.92,130.59,64.07,118.83,61.18,13.04
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T12:00:00Z,0.96,147.01,48.17,121.37,63.7,13.01
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T12:30:00Z,1.13,172.82,27.08,133.67,71.19,14.39
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T12:45:00Z,1.13,178.15,16.5,141.72,75.28,13.82
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T13:00:00Z,1.18,192.07,16.77,146.02,77.03,13.73
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T13:15:00Z,1.95,179.36,1,151.03,79.62,15.3
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T13:30:00Z,1.81,180.26,1,160.66,84.82,15.72
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T13:45:00Z,1.9,184.64,1.35,159.22,83.97,14.52
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T14:00:00Z,1.94,180.69,1.12,165.1,87.72,11.86
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T14:15:00Z,1.99,174.05,1.56,171.85,91.85,13.01
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T14:30:00Z,2.29,158.66,2.1,177.86,95.9,11.63
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T14:45:00Z,2.37,157.83,2.62,191.11,103.73,11.44
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T15:00:00Z,2.99,143.79,2.92,197.91,107.1,12.46
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T15:15:00Z,3.39,130.91,4.43,208.03,113.27,13.81
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T15:30:00Z,3.38,125.68,3.23,215.53,117.9,14.03
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T15:45:00Z,3.51,104.14,2.34,235.37,128.97,13.52
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T16:00:00Z,3.89,93.5,2.71,245.45,134.2,14.09
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T16:15:00Z,4.32,61.96,3.48,254.89,139.69,16.28
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T16:30:00Z,3.38,93.6,4.07,267.45,147.57,15.23
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T17:00:00Z,2.36,133.12,2.99,269.36,149.3,12.69
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T17:30:00Z,1.89,141.69,1,255.21,140.84,12.83
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T17:45:00Z,1.9,144.99,1.42,272.17,150.27,12.79
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T18:00:00Z,1.87,137.43,2.72,264.52,146.66,11.21
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T19:15:00Z,2.29,68.61,2.45,251.93,143.12,12.46
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T19:30:00Z,1.96,69.49,2.42,252.78,144.23,12.76
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T19:45:00Z,2.34,77.38,3.4,255,144.97,12.02
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T20:00:00Z,2.88,72.32,2.99,254.02,142.87,9.23
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T20:15:00Z,3.06,71.97,2.3,247.11,139.49,9.59
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T20:30:00Z,3.24,81,2.98,246.06,138.79,9.65
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T20:45:00Z,3.17,78.41,2.96,269.34,150.42,10.35
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T21:00:00Z,3.02,83.54,2.79,260.92,144.88,9.29
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T21:15:00Z,2.68,90.27,1.97,253.85,140.8,9.85
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T21:30:00Z,2.59,89.32,2.04,249.5,138.67,9.66
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T21:45:00Z,2.21,101.04,1,253.89,141.73,7.77
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T22:00:00Z,1.91,105.5,1.41,246.65,137.1,7.03
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T22:15:00Z,1.7,106.86,2.15,238.7,132.12,7.24
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T22:30:00Z,1.72,91.94,1.49,226.11,125.6,8.79
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T22:45:00Z,1.52,100.42,1,215.81,119.1,9.16
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T23:00:00Z,1.39,94.81,1.08,207.5,114.29,10.45
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T23:15:00Z,1.4,92.67,1,199.34,109.79,9.22
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T23:30:00Z,1.24,91.71,1,193.65,106.28,9.17
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-21T23:45:00Z,1.33,86.97,1,186.62,102.35,7.96
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T00:00:00Z,1.25,88.23,1,179.99,98.78,8.17
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T00:15:00Z,1.29,81.74,1,174.6,95.7,8.05
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T00:30:00Z,1.13,85.54,1,169.37,93.02,7.73
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T00:45:00Z,1.32,77.54,1,162.27,89.18,8.63
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T01:00:00Z,1.37,79.01,1,162.2,88.86,7.19
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T01:15:00Z,1.37,73,1.21,165.81,90.36,7.49
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T01:30:00Z,1.25,79.71,2.5,172.55,93.24,6.95
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T01:45:00Z,1.32,76.6,1,175.44,94.27,8.07
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T02:00:00Z,1.64,57.27,1,180.94,96.71,8.87
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T02:15:00Z,2.57,11.7,2.73,210.26,114.13,9.34
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T02:30:00Z,2.66,30.46,3.03,228.29,123,9.08
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T02:45:00Z,2.65,53.55,3.67,240.74,128.66,8.2
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T03:00:00Z,2.99,89.48,5,308.37,159.36,11.5
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T03:15:00Z,2.5,144.74,4,348.24,178.21,14.02
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T03:30:00Z,1.88,162.44,4.26,337.67,174.46,14.77
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T03:45:00Z,1.45,142.37,10.46,283.22,147.96,21.25
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T04:00:00Z,1.29,108.94,21.2,275.8,145.35,26.29
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T04:15:00Z,1.49,123.96,20.28,270.74,142.7,28.8
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T04:30:00Z,0.98,108.23,37,259.4,136.88,25.34
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T04:45:00Z,1,100.83,43.97,232.07,122.68,21.5
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T05:00:00Z,1.04,100.75,46.1,223.68,118.51,18.96
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T05:15:00Z,0.95,82.29,65.22,216.75,115.17,17.9
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T05:45:00Z,1.1,89.09,64.79,189.84,100.94,18.82
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T06:00:00Z,1.54,118.93,44.12,184.2,98.05,20.69
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T06:15:00Z,1.37,116.7,52.14,181.42,96.55,20.65
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T06:30:00Z,1.15,96.72,80.79,175.4,93.36,19.23
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T06:45:00Z,1.11,121.31,64.84,160.52,85.46,17.7
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T07:00:00Z,0.96,96.83,89.36,156.57,83.39,17.57
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T07:15:00Z,1.01,101.82,87.84,153.82,81.78,17.27
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T07:45:00Z,0.94,104.16,100.58,128.7,68.44,18.26
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T08:15:00Z,0.83,93.05,113.21,117.03,61.86,19.87
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T08:30:00Z,0.86,112.19,98.22,115.59,60.89,19.18
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T08:45:00Z,0.54,66.59,110.39,120.7,63.69,16.54
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T09:00:00Z,0.56,66.51,117.44,113.07,59.8,15.69
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T09:15:00Z,0.74,109.27,79.55,108.88,57.84,15.55
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T09:30:00Z,0.64,87.89,103.9,104.48,55.43,15.51
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T09:45:00Z,0.6,101,91.53,98.84,52.85,14.95
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T10:00:00Z,0.61,107.35,90.68,96.73,51.92,15.62
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T10:15:00Z,0.68,121.03,77.97,97.03,52.1,16.64
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T10:30:00Z,0.45,86.19,89.86,100.15,53.95,14.64
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T11:00:00Z,0.74,125.85,49.67,111.08,59.6,14.1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T11:15:00Z,0.34,79.03,81.46,110.02,58.92,13.01
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T11:30:00Z,0.32,84,84.07,108.27,57.95,13.5
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T11:45:00Z,0.51,109.3,68.71,116.36,61.99,13.39
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T12:00:00Z,0.94,118.73,53.94,116.27,62.17,15
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T12:15:00Z,0.84,136.27,39.07,117.83,63.11,15.62
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T12:30:00Z,0.65,166.85,19,116.7,62.58,15.28
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T12:45:00Z,0.52,167.37,6.77,107.54,58.05,17.72
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T13:00:00Z,0.57,161.77,5.52,112.2,60.47,17.05
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T13:15:00Z,0.52,154.03,2.06,118.12,63.79,12.03
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T13:30:00Z,0.45,164.15,1.99,125.03,67.75,11.98
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T14:00:00Z,1.12,140.51,1.63,156.73,85.09,12.29
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T14:15:00Z,1.83,135.89,1.03,167.87,91.77,16.6
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T14:30:00Z,1.99,143.66,1.9,178.3,98.07,16.19
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T14:45:00Z,2.39,143.49,3.05,199.97,109.43,16.63
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T15:00:00Z,2.53,141.21,2.42,208.43,113.74,17.06
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T15:15:00Z,2.59,136.81,2.48,215.12,117.12,17.4
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T15:30:00Z,3.56,106.22,3.65,220.06,119.17,17.05
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T15:45:00Z,4,76.81,1.63,222.21,120.77,19.41
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T16:00:00Z,3.08,110.03,3.01,228.06,124.14,18.4
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T16:15:00Z,2.75,112.61,2.36,226.48,123.7,17.39
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T16:30:00Z,2.61,113.94,1,224.12,122.26,17.04
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T16:45:00Z,2.69,114.25,1.54,225.87,122.89,18.05
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T17:00:00Z,3.1,100.27,2.47,224.96,122.55,18.94
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T17:15:00Z,3.64,95.66,3.57,226.8,123.18,18.92
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T17:30:00Z,3.67,93.34,3.67,227.62,123.91,18.46
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T18:00:00Z,3.55,114.67,3.08,237.39,128.77,17.88
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T19:15:00Z,2.09,165.8,1,224.66,119.74,14.82
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T19:30:00Z,1.68,149.07,1.3,217.45,116.22,13.92
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T19:45:00Z,1.56,117.32,7.85,222.37,118.74,14.38
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T20:00:00Z,1.76,122.82,4.67,217.59,116.47,12.65
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T20:15:00Z,2.51,109.38,2.18,225.95,121.88,12.61
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T20:30:00Z,2.56,109.76,1.34,238.64,129.84,11.76
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T20:45:00Z,2,111.66,1.43,243.29,133.05,11.25
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T21:00:00Z,1.88,123.75,1,234.77,128.66,9.75
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T21:15:00Z,1.57,118.02,1,223.1,121.95,9.07
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T21:30:00Z,1.39,116.28,2.88,211.07,114.75,9.34
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T21:45:00Z,1.24,102.6,5.11,217.78,118.8,9.29
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T22:00:00Z,1.17,98.27,4.97,212.75,115.51,8.44
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T22:15:00Z,1.08,85.23,10.36,201.73,109.23,7.79
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T22:30:00Z,1.12,72.48,16.61,189.48,102.77,6.42
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T22:45:00Z,1.2,91.52,6.78,183.88,99.37,7.1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T23:00:00Z,1.21,73.98,15.11,174.81,94.01,6.25
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T23:15:00Z,1.3,70.32,18.26,166.24,89.31,8.08
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T23:30:00Z,1.26,71.52,17.75,160.35,86.21,10.73
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-22T23:45:00Z,1.14,76.23,10.44,163.49,87.91,9.96
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T00:00:00Z,1.12,70.63,12.96,158.34,84.89,9.93
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T00:15:00Z,1.14,72.93,9.98,155.29,83.21,9.32
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T00:30:00Z,1.16,74.06,8.81,150.4,80.39,8.88
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T00:45:00Z,1.22,72.43,5.63,140.7,74.58,8.74
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T01:00:00Z,1.18,84.03,1.97,140.99,73.99,8.25
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T01:15:00Z,1.25,84.26,1,141.82,73.86,8.23
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T01:30:00Z,1.25,83.84,1,143.08,74.15,8.17
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T01:45:00Z,1.32,86.46,1.2,155.9,80.7,7.88
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T02:00:00Z,1.25,94.27,1.52,161.41,83.72,8.42
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T02:15:00Z,1.23,94.38,4.36,165.1,86.24,8.41
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T02:30:00Z,1.34,94.36,8.46,170.24,88.66,9.27
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T02:45:00Z,1.19,101.62,17.28,181.02,95.33,10.6
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T03:00:00Z,1.08,109.89,22.6,190.53,100.24,10.51
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T03:15:00Z,1.16,141.96,16.29,205.22,107.13,13.64
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T03:30:00Z,1.07,151.19,17.04,214.11,112.66,18.04
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T03:45:00Z,1.29,144.91,16.91,200.35,106.29,19.23
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T04:00:00Z,1.34,139.38,36.61,204.6,109.65,22.17
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T04:30:00Z,1.25,102.76,36.9,209.56,112.32,21.17
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T04:45:00Z,0.97,91.29,50.63,186.6,101.12,22.91
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T05:00:00Z,0.81,98.56,40.05,191.19,103.25,20.1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T05:15:00Z,0.96,97.93,55.05,193.89,104.23,21.86
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T05:30:00Z,1.11,98.16,62.53,190.26,102.42,22.14
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T05:45:00Z,1.15,97.66,64.25,158.54,85.3,21.36
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T06:00:00Z,0.94,108.97,58.91,157.27,84.8,21.15
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T06:15:00Z,0.92,98.63,73.39,156.6,84.48,19.38
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T06:30:00Z,0.97,99.58,79.97,155.92,84.29,18.37
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T06:45:00Z,0.81,74.16,90.63,158.58,85.61,19.35
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T07:00:00Z,0.63,86.03,84.63,156.55,84.32,18.44
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T07:15:00Z,0.57,80.39,91.8,153.56,82.63,16.8
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T07:30:00Z,0.6,78.7,94.02,150.55,80.86,16.23
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T08:00:00Z,0.45,65.57,109.28,116.51,62.4,14.27
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T08:15:00Z,0.52,99.58,78.88,114.83,61.23,16.11
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T08:30:00Z,0.3,60.25,107.18,112.23,59.59,15.8
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T08:45:00Z,0.22,65.87,92.18,105.52,55.27,14.81
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T09:00:00Z,0.44,75.08,87.61,102.67,53.93,15.53
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T09:15:00Z,0.36,74.88,93.1,100.77,53.03,14.13
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T09:30:00Z,0.36,82.28,84.89,103.98,54.38,13.57
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T09:45:00Z,0.38,75.57,90.61,101.41,52.61,13.89
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T10:00:00Z,0.48,92.65,78.76,99.03,51.28,14.85
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T10:15:00Z,0.33,74.12,91.75,96.2,50.05,16.42
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T10:45:00Z,0.39,69.64,95.26,106.7,55.63,15.7
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T11:00:00Z,0.54,112.46,57.68,106.4,55.49,16.6
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T11:15:00Z,0.66,143.76,37.33,108.57,56.95,16.91
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T11:30:00Z,0.44,99.51,67.12,109.2,57.35,15.56
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T11:45:00Z,1.01,151.7,19.39,109.02,57.52,14.97
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T12:00:00Z,0.97,150.05,20.4,109.93,58.05,16.76
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T12:15:00Z,1.05,160.02,7.59,111.45,58.48,16.12
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T12:45:00Z,0.79,159.61,4.03,122.21,64.07,13.99
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,2025-02-23T13:00:00Z,0.74,156.15,2.05,123.97,65.08,13.53
